time,angular,velocity
17.7,0.014713460152037165,0.6043856735322782
17.8,0.07315946887357058,0.5550558189968492
17.900000000000002,0.12394887413071656,0.45262745602253807
18.0,0.16226467403628755,0.3077211067211118
18.1,0.18455784852571278,0.13483600058561815
18.2,0.18886019654932004,-0.04917357720176156
18.3,0.17494103363830182,-0.22667144632726313
18.400000000000002,0.14430821357138007,-0.38077523834848054
18.5,0.10005780295082049,-0.49684711516890095
18.6,0.046578226851588134,-0.5638985556206662
18.7,-0.010875964559057533,-0.5757587478940894
18.8,-0.06670581055842405,-0.5317764696897547
18.900000000000002,-0.11552812270335854,-0.4368670961505879
19.0,-0.15270569762973096,-0.3008788753415281
19.1,-0.17478613048974506,-0.13743599198409967
19.2,-0.1798090360328385,0.037494940330147414
19.3,-0.16746504534449683,0.20711048068096838
19.400000000000002,-0.1391050467765193,0.35525250860507257
19.5,-0.09760339832409434,0.4678439609348811
19.6,-0.0470814639847503,0.5342323201514111
19.7,0.00749329404803205,0.5483042706317747
19.8,0.06079974384585865,0.5091660477261715
19.900000000000002,0.10769418726785805,0.42121804698109355
20.0,0.14371668362515527,0.2935932225313755
20.1,0.16551437824598442,0.13909235970046524
20.2,0.17114234458777808,-0.027163544842831486
20.3,0.1602238747130864,-0.18917161374427702
20.400000000000002,0.13396698436657675,-0.33147504806780087
20.5,0.09504021977301096,-0.440545119409824
20.6,0.04731435476864896,-0.50606688827508
20.7,-0.004514773131553648,-0.5220035664572109
20.8,-0.055391180435182485,-0.48725513173657065
20.900000000000002,-0.10040232160693094,-0.40575568123443845
21.0,-0.1352622957454508,-0.28597539422268187
21.1,-0.15671968931537333,-0.13994049435972092
21.2,-0.16285142937986619,0.018032792653536196
21.3,-0.153223505944612,0.17271018656723425
21.400000000000002,-0.128913875838542,0.3093129370400574
21.5,-0.0923999156465024,0.414847237335649
21.6,-0.04731717836184086,0.4793352931371122
21.7,0.0018954972428473875,0.4968323209489192
21.8,0.05043501549303202,0.46606378421265565
21.900000000000002,0.09361153330130455,0.39054106057041243
22.0,0.12730940916114158,0.2781200110011602
22.1,0.14837966774604697,0.14009848126231966
22.2,0.1549264035567861,-0.009972530518054416
22.3,0.14646717547351415,-0.1575957369052044
22.400000000000002,0.12396150406898163,-0.28864695998007783
22.5,0.08970912757966738,-0.39065314578003624
22.6,0.04712475529069709,-0.45397143531941897
22.7,0.0004041041313449789,-0.47276166947746884
22.8,-0.0458907792528485,-0.44560249002958535
22.900000000000002,-0.08728430700292147,-0.3756219294800325
23.0,-0.11982691268552041,-0.2701062222616302
23.1,-0.1404723401956933,-0.13966835505256117
23.2,-0.1473562308341654,0.002867776803083255
23.3,-0.13995555658747122,0.14371085016984483
23.400000000000002,-0.11912197338920055,0.269367792500601
23.5,-0.08699008307871696,0.36787154693803154
23.6,-0.04676718927428695,0.42991063322322626
23.7,-0.0024190130770572063,0.44975963004804204
23.8,0.04172204781153068,0.4258745942069527
23.900000000000002,0.08138628357747996,0.36103568798740915
24.0,0.11278570421454176,0.26200074989401767
24.1,0.13297644728954156,0.1387388956592946
24.2,0.14012927206628634,0.0033835574479236363
24.3,0.13368749475512542,-0.13094952253375824
24.400000000000002,0.11440453250180767,-0.25137502674447426
24.5,0.08426141078959704,-0.34641678809886467
24.6,0.04627060022030473,-0.4070900173474579
24.7,0.004180247843428882,-0.42779204715096986
24.8,-0.03789594741072238,-0.4068775934103069
24.900000000000002,-0.07588590552542582,-0.34681098377033887
25.0,-0.10615850375438385,-0.2538596427279959
25.1,-0.1258714350224785,-0.1373873899146333
25.2,-0.13323344824066372,-0.008872327727639299
25.3,-0.12766032436932082,0.11921578414034795
25.400000000000002,-0.10981600172426881,0.2345762915567483
25.5,-0.08153862926704476,0.3262085379362915
25.6,-0.04565761140959298,0.3854488235679905
25.7,-0.005715271553486476,0.40682344460134295
25.8,0.03438288432485091,0.3886043699524788
25.900000000000002,0.07075429994626099,0.33296907216995764
26.0,0.09991987484371968,0.24572962645694318
26.1,0.11913760388372908,0.13568084206148975
26.2,0.12665649892299152,0.013679114120552666
26.3,0.12187020927997802,-0.10842301753113742
26.400000000000002,0.10536118394344264,-0.21888680037558955
26.5,0.07883461135962347,-0.30717161121555686
26.6,0.044947844901205035,-0.36492853409620235
26.7,0.007048498035333119,-0.3868175289284453
26.8,-0.03115606317009492,-0.37104414745709297
26.900000000000002,-0.06596490181269597,-0.3195251830228558
27.0,-0.0940459917397728,-0.23764973234757214
27.1,-0.1127560455290303,-0.13367768657908036
27.2,-0.12038608840240926,-0.01787583928193419
27.3,-0.11631240069676843,0.09849259783169555
27.400000000000002,-0.10104322575736402,0.20422844857878664
27.5,-0.0761599767776246,0.2892356255045192
27.6,-0.044158286737030955,0.3454730561662724
27.7,-0.008201570849869914,0.3677377787928956
27.8,0.028191316980247093,0.35418321711978573
27.900000000000002,0.0614933600234178,0.30648929645928036
28.0,0.08851462968047047,0.22965205659818294
28.1,0.10670870463554458,0.1314284855036249
28.2,0.11440993034953524,0.021526402631202694
28.3,0.11098141935462129,-0.08935339336316994
28.400000000000002,0.09686385284765239,-0.1905294237607649
28.5,0.07352339067742752,-0.2723347179816877
28.6,0.04330363197359341,-0.3270286638225177
28.7,0.00919373291977664,-0.3495477085128187
28.8,-0.025466766243560902,-0.33800567681168925
28.900000000000002,-0.057317291427443295,-0.293867212136311
29.0,-0.08330503411877307,-0.22176298013386306
29.1,-0.10097837612060233,-0.12897713723464876
29.2,-0.10871590516014999,-0.024687712800422767
29.3,-0.10587126015248981,0.08094084964372872
29.400000000000002,-0.0928236447028485,0.17772353245398284
29.5,-0.07093188193691452,0.256407194386092
29.6,-0.04239660591606571,0.3095440132209474
29.7,-0.010042118935214605,0.3322111849264927
29.8,0.022962567505856676,0.322493959105281
29.900000000000002,0.0534160907005012,0.28166128885439246
30.0,0.0783978087235599,0.214004066794366
30.1,0.09554867806641834,0.1263618784961625
30.2,0.10329212584519681,0.027410747093034368
30.3,0.10097557116323953,-0.0731962370382986
30.400000000000002,0.08892228784454431,-0.16574974999825587
30.5,0.06839111673062134,-0.24139540806535778
30.6,0.041448244800439835,-0.2929702458917189
30.7,0.010762015317413701,-0.3156927942994932
30.8,-0.02066071001788434,-0.307629365396867
30.900000000000002,-0.04977078339441257,-0.2698710527195645
31.0,-0.07377483565452196,-0.20639270274391525
31.1,-0.09040404458107602,-0.12361586676323338
31.2,-0.09812699267395276,-0.02974098497066541
31.3,-0.0962877361228634,0.06606614356999978
31.400000000000002,-0.08515869618428785,0.15455172611014348
31.5,-0.06590557047957482,0.22724535512270633
31.6,-0.04046809180884379,0.27726081269159414
31.7,-0.01136705908803045,0.2999578578025322
31.8,0.018544822474104487,0.2933923285483662
31.900000000000002,0.04636387228902105,0.2584936838019651
32.0,0.06941917632613376,0.19894271908812733
32.1,0.0855296873268743,0.12076788553504367
32.2,0.09320922189408906,0.0317191500281159
32.3,0.09180097802873033,-0.05950186317496239
32.4,0.08153117041011546,-0.14407741463961174
32.5,0.06347871217669834,-0.21390649145642207
32.6,0.039464393301701595,-0.26237143493729714
32.7,0.011869426459261052,-0.2849725818882616
32.8,-0.01660001287319304,-0.27976267820355194
32.9,-0.043179209094513955,-0.24752438902925908
33.0,-0.06531498464020129,-0.1916648504984926
33.1,-0.0809115605860022,-0.1178428172639088
33.2,-0.08852785991015016,-0.033381645741049744
33.3,-0.08750841665980029,0.05345906114425975
33.4,-0.07803748978466563,0.13427872401494167
33.5,-0.06111313183932314,0.20133148450573682
33.6,-0.038444247105231984,0.24826003221998796
33.7,-0.012279991946790868,0.2707041519527297
33.8,0.014812721317588009,0.2667199552212358
33.9,0.04020188625826268,0.23695685309351566
34.0,0.061447448519770693,0.18456724968877344
34.1,0.07653634931272606,0.11486221432489152
34.2,0.08407232536939269,0.034761123588383264
34.300000000000004,0.0834031539714664,-0.04789714121966384
34.4,0.07467505038653334,-0.12511099210509521
34.5,0.05881071734514144,-0.1894758770844142
34.6,0.03741380059481557,-0.23488657645254574
34.7,0.012608526564944003,-0.25712078331876886
34.800000000000004,-0.013170538336334284,-0.25424362423979613
34.9,-0.03741808410871391,-0.22678359468515286
35.0,-0.05780267815019177,-0.17765596586482624
35.1,-0.07239141554611743,-0.11184480024934906
35.2,-0.07983240589336675,-0.035887002365635474
35.300000000000004,-0.07947834114803823,0.04277897552617693
35.4,-0.07144096025797361,0.11653291097020489
35.5,-0.05657275589322626,0.1782980625515452
35.6,-0.03637834975838653,0.2222131234704594
35.7,-0.012863781511122737,0.24419181740507384
35.800000000000004,0.011662136810611606,0.2423132018543911
35.9,0.034815017880345134,0.2169961532643693
36.0,0.05436767437234824,0.17093516133878203
36.1,0.068464785682832,0.10880671966593475
36.2,0.0757982734252062,0.03678565796968539
36.300000000000004,0.07572719082574125,-0.038070562069361276
36.4,0.06833207639396836,-0.10850611680296508
36.5,0.05440000679094292,-0.16775897449467245
36.6,0.03534243970571534,-0.2102036230231874
36.7,0.01305360967225238,-0.23188766759937476
36.800000000000004,-0.010277148345073588,-0.23090836456966893
36.9,-0.032380830569814584,-0.20758530366610192
37.0,-0.05113024430712166,-0.16440740385717947
37.1,-0.06474509300847621,-0.10576187063217732
37.2,-0.07196045395519757,-0.037480803725352854
37.300000000000004,-0.07214298818267445,0.033740706202663714
37.4,-0.06534504553072966,0.1009949333125218
37.5,-0.052292760355758555,0.15782185244758104
37.6,-0.034309939988493826,0.1988237307604473
37.7,-0.013185053864971343,0.2201796882000528
37.800000000000004,0.009006065278917175,0.2200088821527586
37.9,0.030104493111699288,0.19854112671800983
38.0,0.04807892391144581,0.15807387841896858
38.1,0.06122155456891778,0.10272223101706603
38.2,0.06830986664358936,0.03799387489929536
38.300000000000004,0.06871920315960175,-0.029760726361198128
38.4,0.062476479126670946,-0.093966270188336
38.5,0.050251047106858876,-0.1484523743810361
38.6,0.03328425260374075,-0.18804120707020408
38.7,0.013264516887564482,-0.20904083487081448
38.800000000000004,-0.007840157675719779,-0.20959549269397076
38.9,-0.027975821740553016,-0.18985378664364289
39.0,-0.04520305764023894,-0.15193498325087132
39.1,-0.05788404847141527,-0.09969821512981064
39.2,-0.06483787173415373,-0.03834417808483314
39.300000000000004,-0.06544947422007538,0.026104332198702618
39.4,-0.0597228676929452,0.08738937096400363
39.5,-0.04827451622918833,0.13961824689839855
39.6,-0.0322681877001243,0.1778252850606795
39.7,-0.01329766464742334,0.1984447835540867
39.800000000000004,0.006771443610788175,0.19964874624245077
39.9,0.02598530144655749,0.18151261276496955
40.0,0.04249253291092313,0.14598973478285537
40.1,0.05472284877768519,0.09669848708290556
40.2,0.061536057310724146,0.03854905111692891
40.300000000000004,0.062327489309203496,-0.022747269243561904
40.4,0.05708057877856538,-0.08123542288211519
40.5,0.04636253539478158,-0.1312888825226601
40.6,0.03126414837195116,-0.1681465524243067
40.7,0.013289681495351282,-0.18836615776323495
40.800000000000004,-0.00579251798521049,-0.19014983105813008
40.9,-0.024124059006233246,-0.17350707287696848
41.0,-0.03993788878858806,-0.14023670642914254
41.1,-0.05172881750960489,-0.09373068410299616
41.2,-0.0583964753761025,-0.038624308617728066
41.300000000000004,-0.05934723246743134,0.019667175131148747
41.4,-0.05454607441099858,0.07547772621261613
41.5,-0.044514348004365274,0.12343582116598215
41.6,-0.03027418912702666,0.15897752757774555
41.7,-0.013245199435397552,0.17878104214116303
41.800000000000004,0.0048966229357785785,0.1810805671181646
41.9,0.02238387355183728,0.16582641391703076
42.0,0.037530231813629446,0.134673589345806
42.1,0.04889325238155638,0.09080106642732994
42.2,0.05541144371278898,0.03858408265475894
42.300000000000004,0.05650276236894648,-0.01684346263983308
42.4,0.05211570656537538,-0.07009123507012463
42.5,0.04272893113008343,-0.11603197735304534
42.6,0.029299996582510746,-0.1502916910842651
42.7,0.01316843109111631,-0.16966608682555118
42.800000000000004,-0.004077473815501203,-0.17242310580200684
42.9,-0.020757026532355033,-0.15845994563587049
43.0,-0.03526119014307352,-0.12929772047089913
43.1,-0.04620793356501017,-0.08791511088454716
43.2,-0.052573681239045156,-0.038441317826722866
43.300000000000004,-0.05378842102347143,0.014257074630868515
43.4,-0.049785957344072776,0.06505268444610583
43.5,-0.04100521305399314,0.1090521359117033
43.6,-0.028343011260825328,0.14206430691483318
43.7,-0.013063152613822925,0.1609993763426479
43.800000000000004,0.003329323875579107,0.16416033040427908
43.9,0.01923636204483604,0.1513970091920555
44.0,0.033122889481395495,0.12410588005313898
44.1,0.04366503950579415,0.08507726473432616
44.2,0.049876166550161576,0.03820762942363223
44.300000000000004,0.05119865344376089,-0.011890391215050443
44.4,0.047553263364176375,-0.06034020183931419
44.5,0.039341945270014805,-0.10247230214430517
44.6,0.027404400603368403,-0.1342715819852831
44.7,0.012932820554450513,-0.15275965635292474
44.800000000000004,-0.002646809485542606,-0.1562756780722977
44.9,-0.017815172127996208,-0.14462711352282112
45.0,-0.031107934489127805,-0.11909459455851105
45.1,-0.04125719963477944,-0.08229128549950919
45.2,-0.04731225360051226,-0.03789352448021187
45.300000000000004,-0.04872815753770143,0.009727270018407532
45.4,-0.04541414342054195,0.055933519470048265
45.5,-0.037737787202499415,0.09627004233591029
45.6,-0.026485074203567986,0.1268910854839505
45.7,-0.012780483008932565,0.14492661524499859
45.800000000000004,0.0020250409528113156,0.14875281444106248
45.9,0.01648718820751285,0.13813966322115864
46.0,0.029209313416680812,0.11425992318664746
46.1,0.03897735302688625,0.07956019810371098
46.2,0.04487553004593799,0.037508622074763937
46.300000000000004,0.04637178960142783,-0.0077524954131388294
46.4,0.04336521607262259,-0.051813479145792124
46.5,0.03619141446712036,-0.09042415741111784
46.6,0.02558586196413464,-0.11990163959021392
46.7,0.012609013207792234,-0.1374811770688098
46.800000000000004,-0.0014594157220579212,-0.14157665561697985
46.9,-0.015246569736850742,-0.13192476582388316
47.0,-0.027420506707797374,-0.10959809182082898
47.1,-0.036818921824922156,-0.07688660971377462
47.2,-0.0425599674898709,-0.03706157370528751
47.300000000000004,-0.044124629410757364,0.005952257809038068
47.4,-0.04140311747392061,0.04796233918445479
47.5,-0.03470133781421164,0.0849146627148916
47.6,-0.024707284162953928,0.11328294409298731
47.7,-0.01242088259047614,0.1304046538962356
47.800000000000004,0.0009457550398884068,0.13473186093388012
47.9,0.014087823347606615,0.12597206897595362
48.0,0.0257352656717521,0.10510466203483214
48.1,0.034775527153431386,0.07427236624253408
48.2,0.04035969608595547,0.036560259228778966
48.300000000000004,0.041981887934972324,-0.004313487687667606
48.4,0.03952459889958289,-0.04436327398501917
48.5,0.03326613514575405,-0.07972268573057603
48.6,0.023849852349062305,-0.10701592350655946
48.7,0.01221845596436384,-0.12367964495154095
48.800000000000004,-0.00048010308449267843,-0.12820441503932933
48.9,-0.013005829125171925,-0.12027211868245669
49.0,-0.024147802099967464,-0.10077557585345139
49.1,-0.032841261166915804,-0.07171911868212306
49.2,-0.03826923514079012,-0.036011800753432854
49.300000000000004,-0.039939018450529815,0.0028243114921290193
49.4,-0.03772646233814601,0.04100075292203494
49.5,-0.031884260473927895,0.0748304792393316
49.6,-0.023013815754447768,0.10108233041182353
49.7,-0.01200374494901387,0.11728913252130997
49.800000000000004,5.888288821668088e-05,0.12198013501689148
49.9,0.01199578043926076,0.1148149969408091
50.0,0.02265256228703766,0.09660615484753533
50.1,0.031010383294321323,0.06922782085323541
50.2,0.036283230284538136,0.03542262864483302
50.300000000000004,0.03799157876192696,-0.0014735258251381902
50.4,0.03600561001280125,-0.03785999164110905
50.5,0.030554232168042438,-0.07022121076125457
50.6,0.022199427991136538,-0.0954649367697635
50.7,0.011778690205060175,-0.11121720532424513
50.800000000000004,0.00032131111853462213,-0.11604598540892067
50.9,-0.011053173238492062,-0.10959175577410588
51.0,-0.02124439096132566,-0.09259225002864585
51.1,-0.029277578600634308,-0.06679946920952179
51.2,-0.03439670959110227,-0.034798724119154315
51.300000000000004,-0.0361354051794229,0.0002507918961518127
51.4,-0.03435906654772741,0.03492729608139981
51.5,-0.029274545541809992,0.06587914045342778
51.6,-0.0214067831065397,0.09014747496358468
51.7,-0.011544959665459254,0.10544858629675831
51.800000000000004,-0.0006635633422161879,0.11038909657584693
51.9,0.010173802948946074,0.10459314289102116
52.0,0.019918372062045997,0.08872916949932318
52.1,0.027637707620434444,0.0644343584507498
52.2,0.03260481060135718,0.03414528425292985
52.300000000000004,0.03436637984372275,0.0008534495273605763
52.4,0.03278385352416734,-0.03218970369875401
52.5,0.028043638607646706,-0.06178918361570264
52.6,0.02063588047083982,-0.08511421940506142
52.7,0.011304103608834867,-0.09996847914740808
52.800000000000004,0.000970795259234106,-0.1049970847207354
52.9,-0.009353685387043722,-0.09981038251631469
53.0,-0.01866987157870558,-0.0850125423198088
53.1,-0.026085935861137152,-0.06213278805190711
53.2,-0.030902966740713567,-0.033467204429499714
53.300000000000004,-0.032680640092718316,-0.0018481569008364299
53.4,-0.031277173666630444,0.029635116040773977
53.5,-0.02686003001939731,0.057937301575365016
53.6,-0.019886675494452898,0.08035055070777249
53.7,-0.011057497687095547,0.09476306455392142
53.800000000000004,-0.0012456649110555995,0.09985820506088602
53.9,0.008589131730980935,0.09523488519273658
54.0,0.017494522440511383,0.08143775006026052
54.1,0.02461765238085482,0.05989461396001073
54.2,0.029286771557767616,0.032768767700905935
54.300000000000004,0.03107440914468434,0.0027415864325922986
54.4,0.02983624049202859,-0.027252123715545785
54.5,0.02572219518252058,-0.054310067221912846
54.6,0.019159047001083156,-0.07584236678468452
54.7,0.010806426566017801,-0.08981899458221804
54.800000000000004,0.0014907069058684433,-0.09496121054457307
54.9,-0.007876643297660682,-0.09085859326972709
55.0,-0.01638821706192681,-0.07800056586309068
55.1,-0.023228539668767346,-0.057719785999072175
55.2,-0.027752115379424187,-0.03205405214083129
55.300000000000004,-0.029544177889450622,-0.0035414870109890095
55.4,-0.028458472637126146,0.025030106663892774
55.5,-0.024628705714877058,0.05089502883088911
55.6,-0.018452838754705703,0.07157657304272892
55.7,-0.010552003212968867,0.08512373714915733
55.800000000000004,-0.0017082059779163123,0.09029526759250528
55.9,0.007212974394275292,0.08667340398539991
56.0,0.01534706745875798,0.07469648080691578
56.1,0.02191444835842594,0.05560776406171518
56.2,0.0262949878314899,0.03132651198303538
56.300000000000004,0.02808645755212266,0.004254960466017748
56.4,0.027141238916607382,-0.022959010160955275
56.5,0.02357804312626833,-0.04768017176126471
56.6,0.017767786832495185,-0.06754037760077883
56.7,0.010295237450944192,-0.08066499362382448
56.800000000000004,0.0019003238556237223,-0.08584980420184299
56.9,-0.006595033856676387,-0.08267147700473287
57.0,-0.014367365676264163,-0.07152110535364661
57.1,-0.020671428695938923,-0.05355800867105558
57.2,-0.024911590079696785,-0.030589450000197686
57.300000000000004,-0.026697973332132995,-0.004888763880392192
57.4,-0.02588209857049639,0.021029339483088508
57.5,-0.02256882419164785,0.04465424922351089
57.6,-0.017103683214515556,0.06372190343223529
57.7,-0.010037097820592051,0.07643141609361992
57.800000000000004,-0.00206909624484332,0.0816150903549772
57.9,0.0060199430437553915,0.07884561732180473
58.0,0.013445676592922154,0.0684703678760507
58.1,0.019495812244550145,0.05156993263307189
58.2,0.023598364099538343,0.029845779081188902
58.300000000000004,0.025375608004458407,0.005449008990403946
58.4,0.02467866484713796,-0.01923239033925587
58.5,0.021599610299079267,-0.04180673234087061
58.6,0.016460175254429096,-0.060109799393429496
58.7,0.009778350286833312,-0.07241193117078616
58.800000000000004,0.002216332928348946,-0.07758138787564381
